stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00224.jpg,32.02172885223521,0.8972523212432861,0.20407608151435852
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00232.jpg,27.070130909491045,0.8614965081214905,0.21290317177772522
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00000.jpg,22.936811782811173,0.8327255845069885,0.21119382977485657
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00008.jpg,26.435188541523935,0.8971563577651978,0.14957359433174133
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00016.jpg,26.217656025861245,0.900479257106781,0.1392822563648224
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00024.jpg,26.465345814046746,0.8961223363876343,0.16362687945365906
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00032.jpg,24.60670184483226,0.9253100752830505,0.08209472894668579
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00040.jpg,27.188017286519,0.9016965627670288,0.031391605734825134
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00048.jpg,27.939355774687947,0.867854118347168,0.04121779277920723
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00056.jpg,28.914690776869847,0.9193649291992188,0.10769666731357574
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00064.jpg,31.264580082685956,0.9252771139144897,0.11361518502235413
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00072.jpg,30.83888761342569,0.9204327464103699,0.10017787665128708
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00080.jpg,24.51829530215821,0.7276667356491089,0.06524191796779633
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00088.jpg,32.65742591759877,0.9120351076126099,0.11351391673088074
sts,SIMPLE_RADIAL,SR,A,5,qhd,True,matrix_full_pipe:00096.jpg,31.97536621153189,0.9401583075523376,0.03040681779384613
